job_id,experience_level,remote_ratio,salary_usd,work_mode
AI03066,EN,50,58226,Hybrid
AI03384,EN,50,65587,Hybrid
AI03630,EN,50,57086,Hybrid
AI03667,EN,0,57656,On Site
AI03671,EN,100,54959,Remote
AI04364,EN,50,65017,Hybrid
AI04453,EN,0,93716,On Site
AI04590,EN,100,64661,Remote
AI04915,EN,50,49147,Hybrid
AI05083,EN,50,87292,Hybrid
AI05255,EN,100,51483,Remote
AI05322,EN,0,66658,On Site
AI05514,EN,50,63399,Hybrid
AI05681,EN,0,66477,On Site
AI05751,EN,100,74149,Remote
AI05886,EN,50,67262,Hybrid
AI06015,EN,0,66820,On Site
AI06092,EN,50,69816,Hybrid
AI06174,EN,50,66016,Hybrid
AI06387,EN,100,84307,Remote
AI06402,EN,50,53046,Hybrid
AI06633,EN,100,68018,Remote
AI06944,EN,50,81817,Hybrid
AI07147,EN,0,68223,On Site
AI07347,EN,0,64933,On Site
AI07682,EN,100,63911,Remote
AI07876,EN,50,83116,Hybrid
AI07958,EN,0,73964,On Site
AI08336,EN,0,67511,On Site
AI08682,EN,50,55733,Hybrid
AI08768,EN,100,55770,Remote
AI08815,EN,50,71231,Hybrid
AI08894,EN,0,59056,On Site
AI08940,EN,100,93545,Remote
AI09071,EN,100,74169,Remote
AI09350,EN,0,57999,On Site
AI09666,EN,50,90648,Hybrid
AI10028,EN,50,67110,Hybrid
AI10059,EN,50,83585,Hybrid
AI10073,EN,0,49572,On Site
AI10322,EN,100,77626,Remote
AI10392,EN,100,68380,Remote
AI10515,EN,100,79523,Remote
AI10992,EN,100,76950,Remote
AI11032,EN,50,68772,Hybrid
AI11287,EN,0,74753,On Site
AI11393,EN,50,70899,Hybrid
AI11785,EN,100,65103,Remote
AI11976,EN,50,67472,Hybrid
AI12016,EN,100,94889,Remote
AI12032,EN,100,75395,Remote
AI12045,EN,0,64035,On Site
AI12172,EN,50,84053,Hybrid
AI12201,EN,100,57753,Remote
AI12531,EN,50,53797,Hybrid
AI12559,EN,100,69669,Remote
AI12794,EN,0,66831,On Site
AI12814,EN,0,68041,On Site
AI12960,EN,50,84613,Hybrid
AI13103,EN,50,82309,Hybrid
AI13734,EN,50,58687,Hybrid
AI13848,EN,100,63253,Remote
AI13869,EN,100,58594,Remote
AI13955,EN,0,59746,On Site
AI13957,EN,100,74807,Remote
AI14346,EN,100,60578,Remote
AI14433,EN,0,70854,On Site
AI14467,EN,100,74833,Remote
AI14569,EN,0,85681,On Site
AI14591,EN,100,80291,Remote
AI14712,EN,0,79555,On Site
AI14763,EN,100,85457,Remote
AI14951,EN,0,96227,On Site
AI00404,EN,0,33959,On Site
AI00470,EN,100,48516,Remote
AI00688,EN,0,40034,On Site
AI00849,EN,100,47908,Remote
AI01041,EN,50,38483,Hybrid
AI01209,EN,100,49096,Remote
AI01616,EN,50,36066,Hybrid
AI01625,EN,0,53844,On Site
AI01647,EN,100,57458,Remote
AI01758,EN,100,36974,Remote
AI02339,EN,50,45946,Hybrid
AI02589,EN,0,54884,On Site
AI02818,EN,0,51437,On Site
AI02829,EN,50,43907,Hybrid
AI02961,EN,50,52452,Hybrid
AI03003,EN,0,43923,On Site
AI03028,EN,0,43408,On Site
AI03317,EN,0,38957,On Site
AI03563,EN,0,56016,On Site
AI03810,EN,50,53937,Hybrid
AI04277,EN,50,63250,Hybrid
AI04493,EN,0,54266,On Site
AI04625,EN,50,47076,Hybrid
AI04652,EN,50,38269,Hybrid
AI04771,EN,50,56658,Hybrid
AI04785,EN,0,35517,On Site
AI04792,EN,50,48903,Hybrid
AI04941,EN,100,47603,Remote
AI04983,EN,50,65507,Hybrid
AI05627,EN,0,41287,On Site
AI05787,EN,50,35078,Hybrid
AI05830,EN,100,42122,Remote
AI05999,EN,50,33770,Hybrid
AI06005,EN,50,58962,Hybrid
AI06008,EN,0,43166,On Site
AI06108,EN,100,56106,Remote
AI06410,EN,50,53361,Hybrid
AI06559,EN,0,59368,On Site
AI06567,EN,100,40032,Remote
AI06601,EN,0,50418,On Site
AI06676,EN,100,37797,Remote
AI07000,EN,0,45357,On Site
AI07084,EN,0,62786,On Site
AI07741,EN,100,44507,Remote
AI08069,EN,50,38479,Hybrid
AI08131,EN,100,38953,Remote
AI08148,EN,50,63856,Hybrid
AI08183,EN,50,56795,Hybrid
AI08367,EN,0,44971,On Site
AI08368,EN,50,49617,Hybrid
AI08525,EN,0,49871,On Site
AI08547,EN,50,43575,Hybrid
AI08552,EN,50,38104,Hybrid
AI08681,EN,100,35429,Remote
AI08829,EN,0,32666,On Site
AI08910,EN,0,37940,On Site
AI09012,EN,50,55161,Hybrid
AI09029,EN,0,48623,On Site
AI09455,EN,50,39764,Hybrid
AI10166,EN,50,48458,Hybrid
AI10209,EN,100,43106,Remote
AI10225,EN,50,44661,Hybrid
AI10339,EN,50,35962,Hybrid
AI10494,EN,50,45894,Hybrid
AI10552,EN,50,51017,Hybrid
AI10724,EN,50,45088,Hybrid
AI10917,EN,50,43103,Hybrid
AI10952,EN,100,57629,Remote
AI11009,EN,50,64531,Hybrid
AI11109,EN,0,59529,On Site
AI11124,EN,0,48057,On Site
AI11204,EN,0,60652,On Site
AI11432,EN,100,38783,Remote
AI11900,EN,0,45214,On Site
AI11907,EN,100,46904,Remote
AI12022,EN,50,60468,Hybrid
AI12082,EN,0,48730,On Site
AI12110,EN,50,48365,Hybrid
AI12192,EN,0,42865,On Site
AI12263,EN,0,48159,On Site
AI12277,EN,50,61490,Hybrid
AI12442,EN,0,33330,On Site
AI12539,EN,100,46485,Remote
AI12651,EN,0,38912,On Site
AI12676,EN,100,34678,Remote
AI12840,EN,100,43598,Remote
AI12886,EN,50,47607,Hybrid
AI13117,EN,100,35508,Remote
AI13125,EN,0,42418,On Site
AI13583,EN,50,37024,Hybrid
AI13785,EN,0,45821,On Site
AI13874,EN,100,47415,Remote
AI14001,EN,100,48697,Remote
AI14130,EN,100,53625,Remote
AI14204,EN,0,44451,On Site
AI14376,EN,50,51336,Hybrid
AI14599,EN,50,50576,Hybrid
AI14732,EN,0,49859,On Site
AI14925,EN,50,42660,Hybrid
AI14971,EN,100,44789,Remote
AI01669,EN,100,85600,Remote
AI01827,EN,0,68724,On Site
AI02034,EN,50,56379,Hybrid
AI02050,EN,50,61701,Hybrid
AI02280,EN,100,69507,Remote
AI02340,EN,0,63490,On Site
AI02354,EN,100,67292,Remote
AI02382,EN,50,92638,Hybrid
AI02400,EN,0,91928,On Site
AI02404,EN,0,68019,On Site
AI02541,EN,0,60182,On Site
AI02839,EN,50,74097,Hybrid
AI02963,EN,50,79571,Hybrid
AI02985,EN,100,80971,Remote
AI03098,EN,0,73172,On Site
AI03300,EN,100,61932,Remote
AI03378,EN,100,67330,Remote
AI03503,EN,50,64138,Hybrid
AI03531,EN,50,87588,Hybrid
AI03534,EN,50,69978,Hybrid
AI03773,EN,0,52834,On Site
AI03789,EN,50,56686,Hybrid
AI03823,EN,50,71395,Hybrid
AI03827,EN,50,71471,Hybrid
AI03854,EN,0,54672,On Site
AI03865,EN,100,64256,Remote
AI04142,EN,0,55954,On Site
AI04426,EN,0,73792,On Site
AI04433,EN,100,62156,Remote
AI04470,EN,100,53350,Remote
AI04778,EN,0,51387,On Site
AI05010,EN,0,57433,On Site
AI05032,EN,50,88417,Hybrid
AI05062,EN,100,60086,Remote
AI05093,EN,50,70959,Hybrid
AI05097,EN,100,70791,Remote
AI05369,EN,100,50457,Remote
AI05708,EN,0,61291,On Site
AI05797,EN,100,46713,Remote
AI05823,EN,50,53986,Hybrid
AI06118,EN,50,57079,Hybrid
AI06241,EN,0,69059,On Site
AI06282,EN,50,80403,Hybrid
AI06521,EN,0,68546,On Site
AI06579,EN,0,54616,On Site
AI06775,EN,100,69232,Remote
AI06917,EN,0,58026,On Site
AI06942,EN,100,80527,Remote
AI07306,EN,100,67967,Remote
AI07675,EN,0,55220,On Site
AI07729,EN,50,63223,Hybrid
AI07935,EN,50,83646,Hybrid
AI07986,EN,50,60495,Hybrid
AI07999,EN,50,53110,Hybrid
AI08059,EN,100,66118,Remote
AI08207,EN,50,62571,Hybrid
AI08284,EN,50,64377,Hybrid
AI08327,EN,100,71133,Remote
AI08370,EN,0,72806,On Site
AI08416,EN,50,77543,Hybrid
AI08813,EN,100,68220,Remote
AI09074,EN,100,66731,Remote
AI09194,EN,0,55851,On Site
AI09637,EN,0,71639,On Site
AI09774,EN,50,64902,Hybrid
AI10074,EN,0,86770,On Site
AI10286,EN,0,55007,On Site
AI10541,EN,0,68166,On Site
AI10598,EN,50,75921,Hybrid
AI11343,EN,100,55900,Remote
AI11470,EN,50,84253,Hybrid
AI11473,EN,100,71524,Remote
AI11540,EN,0,64631,On Site
AI11687,EN,100,64403,Remote
AI11714,EN,50,52942,Hybrid
AI11792,EN,50,58829,Hybrid
AI11879,EN,100,50287,Remote
AI11970,EN,50,54661,Hybrid
AI12086,EN,50,57204,Hybrid
AI12306,EN,0,76502,On Site
AI12502,EN,100,57878,Remote
AI12553,EN,0,90869,On Site
AI12568,EN,100,68643,Remote
AI12936,EN,100,69727,Remote
AI13018,EN,100,71786,Remote
AI13270,EN,0,53758,On Site
AI13476,EN,50,49949,Hybrid
AI13695,EN,100,57376,Remote
AI14167,EN,50,61691,Hybrid
AI14179,EN,50,72880,Hybrid
AI14207,EN,100,84179,Remote
AI14217,EN,0,54958,On Site
AI14257,EN,50,90640,Hybrid
AI14267,EN,50,49445,Hybrid
AI14290,EN,100,57983,Remote
AI14311,EN,0,63740,On Site
AI14674,EN,0,82649,On Site
AI14824,EN,0,63475,On Site
AI14981,EN,0,54209,On Site
AI14989,EN,100,63121,Remote
AI00347,EN,50,92574,Hybrid
AI00422,EN,100,99795,Remote
AI00663,EN,0,88916,On Site
AI01151,EN,0,97554,On Site
AI01152,EN,100,81280,Remote
AI01215,EN,50,84939,Hybrid
AI01502,EN,0,107022,On Site
AI01765,EN,100,129743,Remote
AI01961,EN,0,119291,On Site
AI01986,EN,0,78165,On Site
AI02141,EN,100,109754,Remote
AI02425,EN,100,87776,Remote
AI02437,EN,50,86545,Hybrid
AI02475,EN,100,82994,Remote
AI02571,EN,0,94728,On Site
AI02652,EN,100,73606,Remote
AI02894,EN,100,129525,Remote
AI03091,EN,100,94624,Remote
AI03184,EN,50,76474,Hybrid
AI03196,EN,100,97872,Remote
AI03459,EN,100,94493,Remote
AI03463,EN,0,95269,On Site
AI03488,EN,100,131006,Remote
AI03567,EN,100,72957,Remote
AI03600,EN,100,79933,Remote
AI03747,EN,0,89326,On Site
AI04010,EN,100,118334,Remote
AI04151,EN,0,126441,On Site
AI04197,EN,100,78025,Remote
AI04471,EN,50,98392,Hybrid
AI04476,EN,0,94980,On Site
AI04710,EN,0,102275,On Site
AI04746,EN,50,67383,Hybrid
AI04760,EN,50,105361,Hybrid
AI04972,EN,100,105527,Remote
AI05394,EN,50,119885,Hybrid
AI05712,EN,100,92282,Remote
AI05725,EN,100,85686,Remote
AI05940,EN,50,99411,Hybrid
AI06184,EN,100,99134,Remote
AI06458,EN,0,68912,On Site
AI06599,EN,50,101914,Hybrid
AI06622,EN,100,89702,Remote
AI06893,EN,100,75895,Remote
AI06902,EN,100,114608,Remote
AI07313,EN,100,65469,Remote
AI07622,EN,0,110484,On Site
AI07738,EN,50,71102,Hybrid
AI07985,EN,50,95918,Hybrid
AI08047,EN,50,75400,Hybrid
AI08248,EN,0,82763,On Site
AI08404,EN,50,105867,Hybrid
AI08724,EN,100,67022,Remote
AI08810,EN,100,75633,Remote
AI08865,EN,50,76858,Hybrid
AI09122,EN,0,87718,On Site
AI09137,EN,0,101595,On Site
AI09170,EN,100,106840,Remote
AI09203,EN,0,99296,On Site
AI09499,EN,0,130158,On Site
AI09556,EN,100,112018,Remote
AI09557,EN,0,72880,On Site
AI09700,EN,100,108698,Remote
AI09749,EN,0,105517,On Site
AI09844,EN,50,92787,Hybrid
AI09868,EN,0,101028,On Site
AI10271,EN,50,75439,Hybrid
AI10537,EN,50,77430,Hybrid
AI10592,EN,0,88130,On Site
AI10639,EN,100,94734,Remote
AI10797,EN,0,84756,On Site
AI11368,EN,100,97958,Remote
AI11536,EN,100,82794,Remote
AI11544,EN,50,66178,Hybrid
AI11574,EN,100,129541,Remote
AI11691,EN,50,72765,Hybrid
AI12010,EN,100,91703,Remote
AI12188,EN,0,76421,On Site
AI12319,EN,100,75877,Remote
AI12577,EN,0,69285,On Site
AI12669,EN,50,98060,Hybrid
AI12737,EN,50,68443,Hybrid
AI13277,EN,0,74195,On Site
AI13299,EN,100,96162,Remote
AI13337,EN,100,74856,Remote
AI13375,EN,0,86488,On Site
AI13497,EN,100,94503,Remote
AI13900,EN,100,105256,Remote
AI14071,EN,0,116506,On Site
AI14188,EN,100,82548,Remote
AI14306,EN,100,96291,Remote
AI14352,EN,0,95694,On Site
AI14388,EN,0,87799,On Site
AI14473,EN,100,89227,Remote
AI14694,EN,0,94282,On Site
AI14871,EN,50,97012,Hybrid
AI00269,EN,100,60019,Remote
AI00420,EN,0,69827,On Site
AI00598,EN,100,79627,Remote
AI00762,EN,0,84288,On Site
AI00799,EN,50,93743,Hybrid
AI00932,EN,50,84494,Hybrid
AI00960,EN,50,65941,Hybrid
AI01144,EN,50,93842,Hybrid
AI01243,EN,50,83874,Hybrid
AI01259,EN,100,93165,Remote
AI01435,EN,50,85696,Hybrid
AI01545,EN,50,78107,Hybrid
AI01571,EN,100,66524,Remote
AI01621,EN,0,73714,On Site
AI01700,EN,0,60749,On Site
AI01798,EN,50,85861,Hybrid
AI01860,EN,50,74426,Hybrid
AI02058,EN,50,75085,Hybrid
AI02295,EN,50,79869,Hybrid
AI02316,EN,0,83986,On Site
AI02442,EN,0,66156,On Site
AI02572,EN,0,70810,On Site
AI02786,EN,100,64611,Remote
AI03344,EN,0,80759,On Site
AI03356,EN,0,71459,On Site
AI03358,EN,50,73404,Hybrid
AI03418,EN,0,54421,On Site
AI03495,EN,50,57980,Hybrid
AI03781,EN,100,50746,Remote
AI03943,EN,0,65535,On Site
AI04011,EN,0,75143,On Site
AI04120,EN,50,69660,Hybrid
AI04316,EN,100,55724,Remote
AI04401,EN,0,57244,On Site
AI04443,EN,100,85131,Remote
AI04791,EN,100,60004,Remote
AI05367,EN,50,74991,Hybrid
AI05411,EN,100,80449,Remote
AI05971,EN,0,61622,On Site
AI06085,EN,0,61855,On Site
AI06263,EN,0,65236,On Site
AI06298,EN,0,74108,On Site
AI06525,EN,50,88023,Hybrid
AI06845,EN,100,86408,Remote
AI07021,EN,0,71252,On Site
AI07153,EN,0,72778,On Site
AI07271,EN,0,97459,On Site
AI07276,EN,100,60332,Remote
AI07518,EN,0,74444,On Site
AI07596,EN,0,71993,On Site
AI07808,EN,100,65229,Remote
AI07862,EN,0,83853,On Site
AI07970,EN,100,57098,Remote
AI08263,EN,0,54362,On Site
AI08365,EN,0,64275,On Site
AI09169,EN,0,50568,On Site
AI09219,EN,100,88533,Remote
AI09418,EN,100,87669,Remote
AI09579,EN,50,84802,Hybrid
AI09800,EN,100,63308,Remote
AI09870,EN,0,68515,On Site
AI10186,EN,100,71501,Remote
AI10234,EN,100,73197,Remote
AI10323,EN,50,59223,Hybrid
AI10466,EN,0,79378,On Site
AI10663,EN,100,65589,Remote
AI10720,EN,100,73843,Remote
AI10820,EN,50,56672,Hybrid
AI11063,EN,100,83301,Remote
AI11509,EN,100,79226,Remote
AI11682,EN,0,65040,On Site
AI11836,EN,0,82801,On Site
AI11934,EN,50,54616,Hybrid
AI11979,EN,100,97560,Remote
AI12080,EN,100,64276,Remote
AI12193,EN,50,65426,Hybrid
AI12378,EN,100,70681,Remote
AI12698,EN,50,57165,Hybrid
AI12796,EN,0,60748,On Site
AI12805,EN,0,67253,On Site
AI12835,EN,100,67710,Remote
AI12861,EN,50,76370,Hybrid
AI12885,EN,0,94849,On Site
AI12938,EN,50,91647,Hybrid
AI12979,EN,0,76304,On Site
AI13581,EN,50,84698,Hybrid
AI13614,EN,50,84950,Hybrid
AI13956,EN,0,73348,On Site
AI13990,EN,0,67308,On Site
AI14187,EN,0,77988,On Site
AI14203,EN,50,82112,Hybrid
AI14205,EN,100,58617,Remote
AI14220,EN,0,65789,On Site
AI14286,EN,50,62726,Hybrid
AI14437,EN,50,72361,Hybrid
AI14707,EN,100,65889,Remote
AI14967,EN,100,68830,Remote
AI00440,EN,100,94044,Remote
AI00591,EN,100,106583,Remote
AI00614,EN,50,99041,Hybrid
AI00738,EN,0,94854,On Site
AI00790,EN,100,86453,Remote
AI00814,EN,100,63794,Remote
AI00820,EN,0,61684,On Site
AI00869,EN,0,68262,On Site
AI01133,EN,100,89495,Remote
AI01255,EN,50,62143,Hybrid
AI01363,EN,50,78244,Hybrid
AI01375,EN,0,103040,On Site
AI01475,EN,100,75610,Remote
AI01528,EN,0,94082,On Site
AI01613,EN,0,74385,On Site
AI01905,EN,0,108843,On Site
AI01971,EN,0,81594,On Site
AI02048,EN,100,87139,Remote
AI02127,EN,100,71084,Remote
AI02178,EN,0,75835,On Site
AI02651,EN,0,57234,On Site
AI02747,EN,50,80627,Hybrid
AI02845,EN,50,107517,Hybrid
AI03230,EN,50,76094,Hybrid
AI03303,EN,0,71217,On Site
AI03333,EN,100,69650,Remote
AI03464,EN,100,62906,Remote
AI03494,EN,0,62296,On Site
AI03636,EN,50,63660,Hybrid
AI04451,EN,100,92711,Remote
AI04480,EN,0,96034,On Site
AI05064,EN,0,66941,On Site
AI05121,EN,0,69679,On Site
AI05924,EN,50,80847,Hybrid
AI06128,EN,0,94166,On Site
AI06192,EN,0,76525,On Site
AI06226,EN,0,79199,On Site
AI06416,EN,50,66890,Hybrid
AI06496,EN,0,77644,On Site
AI06691,EN,0,82514,On Site
AI06735,EN,50,74095,Hybrid
AI06778,EN,50,73171,Hybrid
AI07105,EN,0,80026,On Site
AI07191,EN,0,101929,On Site
AI07207,EN,0,74870,On Site
AI07229,EN,100,70238,Remote
AI07398,EN,0,100893,On Site
AI07614,EN,0,85456,On Site
AI07629,EN,0,105534,On Site
AI07664,EN,50,67848,Hybrid
AI07877,EN,100,70667,Remote
AI08144,EN,50,108792,Hybrid
AI08320,EN,50,91074,Hybrid
AI08402,EN,100,73888,Remote
AI08643,EN,50,88503,Hybrid
AI08886,EN,100,72130,Remote
AI08965,EN,0,93535,On Site
AI08996,EN,100,84304,Remote
AI09172,EN,0,78857,On Site
AI09228,EN,0,86424,On Site
AI09257,EN,0,71649,On Site
AI09392,EN,0,81881,On Site
AI09446,EN,50,69639,Hybrid
AI09503,EN,50,71737,Hybrid
AI10223,EN,100,72617,Remote
AI10476,EN,0,97795,On Site
AI10646,EN,100,81930,Remote
AI10725,EN,0,93219,On Site
AI11145,EN,50,60728,Hybrid
AI11469,EN,50,91037,Hybrid
AI11471,EN,0,71276,On Site
AI11503,EN,100,82499,Remote
AI11632,EN,0,79223,On Site
AI11667,EN,50,79910,Hybrid
AI11718,EN,100,108308,Remote
AI11768,EN,100,75816,Remote
AI11920,EN,100,81023,Remote
AI12081,EN,0,69051,On Site
AI12240,EN,50,83895,Hybrid
AI12361,EN,100,106715,Remote
AI12512,EN,50,72522,Hybrid
AI12760,EN,0,104373,On Site
AI12977,EN,100,78601,Remote
AI13087,EN,100,101196,Remote
AI13295,EN,50,86047,Hybrid
AI13440,EN,50,94026,Hybrid
AI13747,EN,0,70814,On Site
AI13779,EN,100,88754,Remote
AI14270,EN,50,68777,Hybrid
AI14275,EN,100,61447,Remote
AI14575,EN,100,94867,Remote
AI14623,EN,0,78716,On Site
AI14947,EN,0,87728,On Site
